取材	950105033-005	 黄:5 緑:2 青:1 橙:1 茶:1 黒:1
取材	950105033-038	 茶:3 黒:3 青:2 赤:1 白:1 緑:1
取材	950101077-031	 灰:3 橙:2 白:2 青:1 赤:1 黒:1 緑:1
サラリーマン	950106180-008	 黒:3 青:2 茶:2 灰:2 白:2
サラリーマン	950106034-003	 青:3 茶:2 黒:2 灰:2 橙:1 緑:1
サラリーマン	950106034-007	 灰:4 黒:3 紫:1 青:1 茶:1 白:1
はるか	950103099-002	 青:7 紫:1 灰:1 白:1 緑:1
はるか	950106017-001	 青:4 白:2 橙:1 茶:1 黄:1 黒:1 緑:1
はるか	950101120-001	 茶:3 緑:2 赤:1 桃:1 青:1 橙:1 黄:1 黒:1
特許	950106185-002	 黒:3 青:2 黄:2 紫:1 橙:1 灰:1 白:1
特許	950106185-006	 橙:3 青:2 緑:2 黄:1 黒:1 灰:1 白:1
特許	950106185-003	 青:2 白:2 紫:1 赤:1 緑:1 橙:1 黄:1 灰:1 黒:1
盤	950106160-011	 灰:7 黒:3 紫:1
盤	950105207-013	 黒:6 灰:4 白:1
盤	950101077-003	 茶:3 青:2 黄:2 黒:2 橙:1 緑:1
あまり	950101165-009	 赤:4 黄:2 青:1 紫:1 橙:1 灰:1 黒:1
あまり	950101157-017	 灰:3 紫:1 桃:1 青:1 橙:1 茶:1 黄:1 黒:1 白:1
あまり	950104186-023	 灰:4 茶:2 白:2 橙:1 黒:1 緑:1
ボール	950105146-005	 白:9 灰:1 緑:1
ボール	950105109-008	 白:4 橙:2 茶:2 赤:1 黒:1 緑:1
ボール	950104086-006	 白:6 赤:2 黄:2 橙:1
必勝	950101075-016	 赤:7 青:1 橙:1 茶:1 黒:1
必勝	950101151-003	 赤:10 橙:1
必勝	950103083-018	 赤:7 白:3 黄:1
動機	950101118-005	 灰:4 黒:3 赤:2 青:1 茶:1
動機	950103146-004	 灰:4 黒:2 青:1 赤:1 橙:1 茶:1 黄:1
動機	950104110-006	 黒:4 灰:2 青:1 橙:1 赤:1 黄:1 桃:1
ツアー	950104099-003	 青:3 黄:3 白:2 茶:1 灰:1 緑:1
ツアー	950105096-002	 緑:4 青:3 紫:1 赤:1 橙:1 白:1
ツアー	950105207-005	 青:4 緑:3 橙:2 紫:1 白:1
編成	950104219-009	 灰:3 黄:2 白:2 紫:1 青:1 茶:1 黒:1
編成	950101008-020	 灰:3 緑:3 黒:2 紫:1 茶:1 赤:1
編成	950105234-008	 青:6 緑:3 紫:1 黒:1
全国	950105033-054	 青:3 橙:3 緑:3 黒:1 白:1
全国	950103146-001	 白:4 緑:3 茶:2 黒:2
全国	950107026-008	 青:4 黒:2 茶:1 橙:1 黄:1 白:1 緑:1
滑走	950101169-003	 黄:4 灰:2 黒:2 青:1 桃:1 白:1
滑走	950105017-009	 灰:8 青:2 白:1
滑走	950105146-001	 灰:6 青:2 橙:1 茶:1 緑:1
基本	950105191-002	 白:5 青:2 黄:2 茶:1 灰:1
基本	950103071-012	 白:5 青:2 紫:1 茶:1 黒:1 緑:1
基本	950105001-018	 緑:5 青:2 橙:2 黄:2
タイ	950101143-012	 橙:3 青:2 黒:2 紫:1 赤:1 灰:1 白:1
タイ	950103056-005	 赤:3 茶:3 青:2 紫:1 橙:1 灰:1
タイ	950106106-002	 橙:4 青:3 緑:2 黒:1 白:1
停止	950104202-018	 灰:4 黒:4 赤:1 黄:1 白:1
停止	950106193-002	 黒:4 赤:3 青:1 橙:1 灰:1 白:1
停止	950105151-001	 赤:5 黒:2 灰:2 青:1 黄:1
上位	950101093-002	 赤:3 黄:3 青:2 橙:1 灰:1 白:1
上位	950103071-004	 赤:4 青:3 橙:3 茶:1
上位	950101149-007	 赤:6 青:3 橙:1 白:1
食	950103138-001	 白:3 赤:2 黄:2 緑:2 橙:1 茶:1
食	950103138-007	 橙:5 桃:3 白:2 青:1
食	950101162-016	 黄:4 青:3 橙:2 茶:1 緑:1
実践	950104080-015	 青:3 橙:2 黄:2 緑:2 紫:1 黒:1
実践	950101151-007	 橙:3 青:2 黒:2 紫:1 灰:1 白:1 緑:1
実践	950104120-005	 黒:5 青:4 黄:1 緑:1
被害	950103102-001	 赤:4 灰:3 紫:1 茶:1 黒:1 緑:1
被害	950104101-009	 灰:4 赤:2 茶:2 白:2 黒:1
被害	950103102-003	 赤:4 黒:2 青:1 紫:1 茶:1 灰:1 桃:1
オプション	950105001-018	 緑:2 青:2 灰:2 赤:1 橙:1 茶:1 黄:1 黒:1
オプション	950105001-013	 青:4 黄:3 赤:1 茶:1 白:1 緑:1
オプション	950105001-019	 黄:3 橙:2 白:2 青:1 赤:1 黒:1 灰:1
記憶	950106185-002	 黄:3 白:2 緑:2 青:1 橙:1 灰:1 黒:1
記憶	950105244-011	 青:3 紫:2 緑:2 橙:1 灰:1 桃:1 白:1
記憶	950106185-008	 灰:3 緑:3 紫:2 赤:2 青:1
中毒	950101161-022	 紫:5 黒:2 青:1 赤:1 灰:1 緑:1
中毒	950104026-001	 紫:4 黒:3 赤:2 黄:1 灰:1
中毒	950105120-003	 紫:7 黒:3 桃:1
ソフト	950103086-007	 青:6 白:3 桃:1 黒:1
ソフト	950103085-010	 灰:3 青:2 白:2 橙:1 黄:1 黒:1 緑:1
ソフト	950105035-006	 白:6 青:4 緑:1
楽曲	950105207-004	 橙:4 黄:2 黒:2 青:1 赤:1 緑:1
楽曲	950105207-023	 青:2 橙:2 桃:2 白:2 黄:1 灰:1 黒:1
楽曲	950105207-016	 青:4 茶:2 黄:2 紫:1 灰:1 黒:1
各社	950103089-007	 茶:2 黄:2 白:2 緑:2 赤:1 灰:1 黒:1
各社	950107027-004	 茶:3 白:3 灰:2 緑:2 赤:1
各社	950105247-012	 灰:4 青:2 茶:2 黄:1 黒:1 緑:1
活動	950106168-008	 赤:4 青:3 緑:2 灰:1 白:1
活動	950105207-004	 赤:7 橙:1 黒:1 桃:1 緑:1
活動	950106168-002	 黒:4 白:2 緑:2 青:1 黄:1 灰:1
一定	950107023-003	 白:4 青:3 黒:2 茶:1 黄:1
一定	950103002-003	 赤:2 黒:2 白:2 青:1 茶:1 黄:1 灰:1 緑:1
一定	950103002-005	 青:4 白:3 灰:2 赤:1 緑:1
Ｗ杯	950101092-007	 青:3 黒:3 緑:3 茶:1 桃:1
Ｗ杯	950105112-006	 青:6 緑:2 桃:1 灰:1 白:1
Ｗ杯	950107114-009	 青:3 橙:2 黄:2 白:2 赤:1 緑:1
庭	950103096-001	 緑:9 青:1 黄:1
庭	950107034-006	 緑:4 青:2 黄:2 橙:1 茶:1 黒:1
庭	950103090-002	 緑:5 黒:3 紫:1 茶:1 赤:1
レストラン	950105055-003	 橙:4 白:3 紫:2 茶:1 緑:1
レストラン	950104220-007	 橙:3 赤:2 白:2 青:1 茶:1 桃:1 黒:1
レストラン	950101162-011	 橙:4 黄:2 白:2 紫:1 赤:1 灰:1
事情	950105128-012	 青:2 橙:2 灰:2 紫:1 桃:1 緑:1 黄:1 黒:1
事情	950101015-021	 黒:5 茶:2 紫:1 青:1 橙:1 白:1
事情	950105017-012	 黒:3 橙:2 灰:2 青:1 紫:1 茶:1 黄:1
連休	950105173-006	 緑:4 赤:2 桃:2 白:2 橙:1
連休	950104151-018	 赤:4 灰:3 青:1 橙:1 白:1 緑:1
連休	950105173-005	 紫:2 赤:2 桃:2 白:2 青:1 橙:1 黄:1
お節	950101080-011	 赤:4 茶:2 黄:2 白:2 灰:1
お節	950106156-009	 赤:3 茶:2 白:2 紫:1 黒:1 桃:1 緑:1
お節	950101032-007	 赤:3 茶:3 青:1 橙:1 灰:1 桃:1 白:1
感激	950101136-017	 赤:3 桃:3 黄:2 紫:1 青:1 橙:1
感激	950105230-005	 赤:3 桃:2 白:2 橙:1 黄:1 灰:1 緑:1
感激	950101102-002	 赤:7 桃:2 青:1 橙:1
貢献	950101011-008	 紫:3 白:2 緑:2 青:1 橙:1 黄:1 灰:1
貢献	950101011-019	 黄:3 青:2 橙:2 桃:2 白:2
貢献	950106174-009	 青:3 白:2 橙:1 黄:1 桃:1 灰:1 黒:1 緑:1
地区	950106045-003	 茶:5 青:2 紫:1 灰:1 黒:1 緑:1
地区	950106173-006	 茶:3 赤:2 黄:2 白:2 灰:1 緑:1
地区	950103005-007	 茶:3 紫:2 青:1 赤:1 橙:1 黒:1 白:1 緑:1
タイミング	950103080-011	 黄:4 紫:1 赤:1 緑:1 青:1 橙:1 黒:1 白:1
タイミング	950101152-032	 青:2 橙:2 紫:1 赤:1 桃:1 緑:1 灰:1 黒:1 白:1
タイミング	950105015-002	 青:3 橙:2 黄:2 赤:1 桃:1 黒:1 緑:1
洋	950104222-005	 赤:3 青:2 橙:2 白:2 茶:1 緑:1
洋	950104222-001	 白:4 黄:2 紫:1 茶:1 灰:1 黒:1 緑:1
洋	950105233-003	 紫:2 緑:2 青:2 赤:1 桃:1 茶:1 黄:1 黒:1
離脱	950107010-002	 赤:4 黒:3 緑:2 灰:1 白:1
離脱	950106150-009	 赤:3 灰:3 黄:2 黒:2 青:1
離脱	950106019-001	 青:2 橙:2 黄:2 灰:2 紫:1 赤:1 黒:1
振興	950103039-015	 橙:5 黄:2 緑:2 青:1 灰:1
振興	950105203-004	 橙:4 黄:3 青:2 白:1 緑:1
振興	950107030-005	 白:4 黄:3 緑:2 茶:1 橙:1
式典	950104232-017	 白:7 赤:2 紫:1 灰:1
式典	950105243-005	 赤:5 紫:4 桃:1 白:1
式典	950104232-004	 紫:3 赤:3 白:2 青:1 灰:1 桃:1
公認	950107023-009	 白:4 青:2 紫:1 茶:1 赤:1 黒:1 灰:1
公認	950106009-003	 赤:3 白:3 青:1 橙:1 黄:1 黒:1 緑:1
公認	950105020-002	 青:4 緑:3 黄:2 赤:1 橙:1
機器	950105222-007	 青:3 灰:3 黒:2 白:2 黄:1
機器	950105222-002	 灰:4 黒:3 橙:1 赤:1 白:1 緑:1
機器	950106004-001	 灰:5 黒:4 赤:1 白:1
全焼	950103094-001	 赤:6 灰:3 青:1 黒:1
全焼	950105224-002	 赤:8 黒:2 灰:1
全焼	950105223-002	 赤:6 黒:4 緑:1
加速	950107100-009	 赤:5 青:2 橙:1 黄:1 白:1 緑:1
加速	950101161-012	 青:4 赤:4 橙:1 灰:1 緑:1
加速	950104019-004	 赤:3 橙:2 黄:2 白:2 青:1 茶:1
役	950104087-015	 黄:3 白:3 茶:2 青:1 橙:1 赤:1
役	950106177-008	 青:2 橙:2 茶:2 灰:2 白:2 黒:1
役	950105234-009	 橙:3 青:2 紫:1 桃:1 茶:1 黄:1 黒:1 白:1
書類	950104175-011	 白:4 灰:3 黒:2 紫:1 黄:1
書類	950106164-001	 黒:3 白:3 赤:2 青:1 茶:1 灰:1
書類	950106157-012	 白:6 青:2 黄:1 黒:1 緑:1
放送	950103014-007	 青:3 黒:2 白:2 紫:1 橙:1 黄:1 灰:1
放送	950103014-001	 灰:5 青:3 赤:1 黄:1 白:1
放送	950103085-004	 灰:4 青:3 白:2 紫:1 橙:1
国内外	950104047-005	 灰:3 橙:2 黄:2 紫:1 茶:1 赤:1 緑:1
国内外	950103129-002	 青:3 橙:2 緑:2 紫:1 赤:1 黒:1 白:1
国内外	950104158-004	 白:3 橙:2 灰:2 茶:1 赤:1 桃:1 緑:1
大手	950104001-011	 青:4 赤:2 黒:2 黄:1 灰:1 白:1
大手	950105176-016	 赤:3 青:2 茶:2 黒:2 橙:1 黄:1
大手	950104156-010	 赤:2 黄:2 桃:2 灰:2 青:1 茶:1 黒:1
行使	950104025-004	 赤:2 青:2 黒:2 紫:1 緑:1 黄:1 灰:1 白:1
行使	950106168-011	 赤:4 紫:2 灰:2 黒:2 黄:1
行使	950106168-005	 青:3 灰:2 緑:2 紫:1 赤:1 黒:1 桃:1
社民	950101015-009	 黄:3 緑:3 青:2 茶:1 赤:1 灰:1
社民	950106150-001	 赤:3 青:2 茶:2 黄:1 灰:1 黒:1 緑:1
社民	950101015-013	 赤:5 青:1 茶:1 黒:1 灰:1 白:1 緑:1
アウト	950106117-014	 赤:3 黒:3 黄:2 紫:1 青:1 白:1
アウト	950103072-011	 赤:5 黒:3 青:1 黄:1 白:1
アウト	950104087-004	 赤:7 茶:1 黒:1 白:1 緑:1
取引先	950105033-002	 灰:4 青:2 茶:1 黄:1 黒:1 白:1 緑:1
取引先	950106158-013	 黒:4 緑:2 青:1 赤:1 黄:1 灰:1 白:1
取引先	950105145-006	 緑:4 白:2 紫:1 青:1 橙:1 黄:1 黒:1
ゴール	950104132-003	 白:3 青:2 黄:2 赤:1 橙:1 黒:1 緑:1
ゴール	950103070-027	 青:2 赤:2 白:2 緑:2 黄:1 桃:1 黒:1
ゴール	950107100-009	 赤:4 黄:4 橙:1 白:1 緑:1
クルー	950101147-029	 青:5 白:2 緑:2 紫:1 黄:1
クルー	950101152-031	 青:4 白:2 紫:1 赤:1 橙:1 黄:1 緑:1
クルー	950101152-029	 青:6 緑:2 紫:1 桃:1 灰:1
ショー	950107002-006	 赤:3 青:2 黄:2 橙:1 黒:1 白:1 緑:1
ショー	950101134-007	 青:3 赤:3 橙:2 黄:1 桃:1 緑:1
ショー	950107129-031	 青:2 橙:2 赤:2 黄:2 桃:2 緑:1
作	950104186-015	 紫:2 青:2 茶:2 桃:1 黄:1 黒:1 灰:1 白:1
作	950105130-002	 黒:2 紫:1 桃:1 緑:1 青:1 橙:1 茶:1 黄:1 灰:1 白:1
作	950105115-030	 茶:4 灰:2 白:2 紫:1 橙:1 赤:1
擁立	950105009-001	 青:2 橙:2 灰:2 紫:1 緑:1 黄:1 黒:1 白:1
擁立	950105009-001	 赤:3 灰:2 緑:2 青:1 茶:1 橙:1 黒:1
擁立	950106014-001	 黄:3 青:2 緑:2 紫:1 橙:1 茶:1 灰:1
特定	950105145-033	 赤:4 青:3 紫:1 黒:1 灰:1 白:1
特定	950105239-001	 赤:3 紫:2 緑:2 青:1 黄:1 黒:1 白:1
特定	950104227-007	 赤:3 緑:2 青:1 紫:1 茶:1 橙:1 黄:1 黒:1
腹	950103107-005	 赤:4 黒:4 黄:2 橙:1
腹	950107047-003	 茶:3 黒:3 橙:2 緑:2 赤:1
腹	950103145-004	 黒:4 灰:3 茶:2 橙:1 黄:1
低下	950104226-002	 灰:4 桃:2 緑:2 紫:1 青:1 橙:1
低下	950104151-021	 灰:5 青:2 黒:2 紫:1 橙:1
低下	950101159-015	 紫:2 茶:2 灰:2 青:1 赤:1 黄:1 黒:1 緑:1
失明	950107038-003	 黒:3 黄:2 白:2 赤:1 橙:1 灰:1 桃:1
失明	950106158-012	 黒:4 灰:2 橙:1 茶:1 黄:1 桃:1 白:1
失明	950104186-009	 黒:4 黄:3 白:2 青:1 灰:1
全長	950101146-013	 白:3 茶:2 灰:2 紫:1 赤:1 黄:1 黒:1
全長	950101146-007	 白:4 青:2 赤:1 橙:1 黄:1 黒:1 緑:1
全長	950101146-003	 茶:3 青:2 橙:2 緑:2 赤:1 灰:1
本格	950105170-009	 黒:5 青:3 橙:2 赤:1
本格	950107056-006	 赤:3 青:2 茶:2 黒:2 紫:1 橙:1
本格	950104062-005	 青:3 赤:3 灰:2 橙:1 黒:1 緑:1
録	950104175-007	 黒:5 茶:3 緑:2 白:1
録	950104175-001	 緑:4 白:2 青:1 橙:1 茶:1 黒:1 灰:1
録	950106154-005	 黒:3 橙:2 黄:2 青:1 紫:1 白:1 緑:1
融合	950105207-022	 青:4 紫:3 橙:1 茶:1 黄:1 緑:1
融合	950105170-007	 紫:2 灰:2 黒:2 緑:2 青:1 茶:1 橙:1
融合	950105170-020	 橙:4 灰:2 青:1 紫:1 茶:1 黒:1 緑:1
勝利	950101031-013	 赤:4 橙:2 黄:2 紫:1 黒:1 白:1
勝利	950103083-004	 赤:8 青:1 橙:1 黒:1
勝利	950104073-022	 赤:5 青:2 白:2 灰:1 黒:1
部	950104002-010	 緑:2 茶:2 灰:2 紫:1 赤:1 橙:1 黄:1 黒:1
部	950104002-011	 黒:4 青:3 赤:2 黄:1 灰:1
部	950103092-002	 黄:3 白:3 黒:2 青:1 橙:1 緑:1
無事	950105227-003	 青:4 白:4 緑:2 黒:1
無事	950103116-002	 白:4 橙:2 青:1 赤:1 茶:1 黄:1 緑:1
無事	950105118-005	 白:3 緑:3 黒:2 橙:1 赤:1 灰:1
運転	950106199-009	 白:4 緑:3 黒:2 青:1 灰:1
運転	950105151-001	 青:4 黄:2 黒:2 灰:1 白:1 緑:1
運転	950106199-013	 青:5 黒:2 白:2 緑:2
抵抗	950103005-003	 赤:4 橙:2 黒:2 青:1 黄:1 灰:1
抵抗	950106173-006	 赤:4 茶:2 灰:2 青:1 桃:1 黒:1
抵抗	950104002-002	 青:3 赤:3 紫:2 黄:2 黒:1
プレス	950104086-018	 茶:2 黄:2 灰:2 赤:1 緑:1 青:1 橙:1 黒:1
プレス	950103080-006	 黄:3 青:2 灰:2 茶:1 赤:1 黒:1 白:1
プレス	950106154-005	 青:3 白:2 紫:1 赤:1 茶:1 橙:1 黒:1 灰:1
かび	950104038-006	 黒:5 灰:3 紫:1 茶:1 緑:1
かび	950104038-005	 灰:4 青:2 黒:2 緑:2 紫:1
かび	950104038-011	 青:3 緑:3 灰:2 茶:1 黒:1 桃:1
教員	950104226-001	 白:3 茶:2 赤:2 黒:2 橙:1 黄:1
教員	950101174-001	 青:4 赤:2 橙:2 茶:1 黒:1 白:1
教員	950103100-002	 黒:3 青:2 灰:2 白:2 赤:1 緑:1
小	950107041-011	 黄:3 緑:3 桃:2 青:1 茶:1 赤:1
小	950105128-004	 白:5 青:2 緑:2 茶:1 灰:1
小	950105182-008	 茶:3 黄:3 灰:2 白:2 紫:1
法律	950105016-033	 紫:2 青:2 灰:2 白:2 茶:1 黒:1 緑:1
法律	950103039-016	 黒:3 白:2 紫:1 青:1 茶:1 黄:1 灰:1 緑:1
法律	950105033-048	 黒:4 灰:3 白:2 紫:1 黄:1
司法	950101163-001	 黒:4 灰:3 黄:2 紫:1 白:1
司法	950107117-001	 灰:3 白:3 青:2 茶:1 赤:1 黒:1
司法	950101105-001	 黒:3 紫:2 赤:2 青:1 黄:1 灰:1 白:1
非難	950106195-004	 赤:3 灰:3 黄:2 黒:2 紫:1
非難	950106191-009	 紫:2 赤:2 黄:2 灰:2 青:1 黒:1 白:1
非難	950107036-006	 赤:3 黒:3 紫:2 灰:2 緑:1
区域	950107023-006	 緑:4 茶:2 橙:2 白:2 黄:1
区域	950101046-004	 灰:3 青:2 緑:2 茶:1 赤:1 黄:1 白:1
区域	950107023-006	 灰:4 茶:2 青:1 橙:1 黒:1 白:1 緑:1
長老	950103010-011	 茶:4 灰:2 白:2 紫:1 黒:1 緑:1
長老	950103010-009	 黒:4 紫:2 緑:2 茶:1 橙:1 灰:1
長老	950106045-002	 茶:5 黒:2 白:2 黄:1 灰:1
移民	950101071-019	 赤:3 青:2 黄:2 茶:1 黒:1 灰:1 白:1
移民	950101074-040	 茶:3 青:2 橙:2 黄:2 灰:1 緑:1
移民	950101071-010	 茶:3 黒:3 緑:2 紫:1 灰:1 白:1
加熱	950105147-010	 赤:8 橙:2 青:1
加熱	950106180-034	 赤:9 橙:1 黄:1
加熱	950101157-013	 赤:8 橙:2 黄:1
回答	950104051-002	 赤:4 青:2 黒:2 紫:1 黄:1 緑:1
回答	950103010-002	 橙:2 赤:2 黄:2 白:2 緑:2 青:1
回答	950104016-011	 茶:2 赤:2 黒:2 白:2 青:1 橙:1 灰:1
袋	950104189-004	 青:2 橙:2 黒:2 白:2 茶:1 赤:1 灰:1
袋	950105176-008	 白:6 灰:3 赤:1 黒:1
袋	950107033-006	 白:7 茶:1 赤:1 黄:1 灰:1
村	950101157-011	 茶:4 緑:4 白:2 黒:1
村	950101161-026	 緑:5 茶:3 紫:1 赤:1 橙:1
村	950101161-020	 緑:6 茶:4 紫:1
学園	950103070-005	 緑:3 茶:2 赤:2 桃:2 黄:1 灰:1
学園	950106159-010	 黒:3 白:3 青:2 橙:2 黄:1
学園	950106159-011	 白:3 青:2 桃:2 紫:1 赤:1 黄:1 緑:1
表明	950107019-001	 青:3 白:3 赤:2 橙:1 桃:1 緑:1
表明	950103022-003	 赤:3 白:2 緑:2 青:1 橙:1 黄:1 灰:1
表明	950106188-003	 白:3 青:2 黄:2 灰:2 赤:1 緑:1
禁止	950101174-010	 赤:5 茶:2 黄:2 黒:1 緑:1
禁止	950105222-004	 赤:8 茶:1 黄:1 黒:1
禁止	950105182-008	 赤:5 黄:4 青:1 黒:1
思い	950101024-026	 灰:4 紫:1 青:1 茶:1 橙:1 黒:1 白:1 緑:1
思い	950103048-005	 桃:6 赤:2 青:1 橙:1 白:1
思い	950104073-016	 青:3 赤:2 白:2 灰:1 桃:1 黒:1 緑:1
縦	950103083-014	 青:3 黒:2 白:2 緑:2 黄:1 灰:1
縦	950104080-017	 青:3 白:2 赤:1 緑:1 橙:1 茶:1 黄:1 灰:1
縦	950104086-008	 青:4 緑:3 黄:2 黒:1 白:1
施設	950105017-009	 灰:5 白:2 橙:1 茶:1 黄:1 黒:1
施設	950103005-008	 灰:4 茶:2 黄:2 青:1 赤:1 白:1
施設	950103085-006	 灰:3 白:3 黒:2 青:1 茶:1 黄:1
急進	950101015-011	 赤:6 茶:2 青:1 黄:1 白:1
急進	950104141-012	 青:3 赤:3 橙:3 黒:1 白:1
急進	950101034-003	 赤:5 青:2 黄:1 灰:1 黒:1 緑:1
発生	950101157-014	 紫:2 赤:2 黄:2 緑:1 青:1 橙:1 黒:1 白:1
発生	950104141-004	 赤:4 灰:3 黒:2 橙:1 黄:1
発生	950104022-001	 赤:4 灰:3 青:1 橙:1 黒:1 緑:1
廃止	950105195-004	 灰:4 黒:3 茶:2 紫:1 橙:1
廃止	950103039-009	 灰:4 赤:2 黒:2 茶:1 橙:1 白:1
廃止	950104219-002	 赤:3 灰:3 青:1 茶:1 黒:1 白:1 緑:1
ひざ	950104075-001	 橙:6 桃:2 茶:1 黄:1 灰:1
ひざ	950104065-008	 黄:5 橙:3 紫:2 桃:1
ひざ	950104075-006	 茶:3 橙:2 赤:2 青:1 黄:1 黒:1 白:1
中断	950105077-005	 赤:3 青:2 黄:2 橙:1 灰:1 黒:1 緑:1
中断	950104027-005	 橙:3 黄:3 黒:2 紫:1 赤:1 灰:1
中断	950106128-003	 赤:6 黒:2 青:1 橙:1 灰:1
チャレンジ	950101152-008	 赤:6 黄:2 緑:2 青:1
チャレンジ	950101139-017	 赤:7 青:2 橙:1 黄:1
チャレンジ	950101147-031	 赤:5 黄:2 白:2 橙:1 黒:1
入り口	950105239-001	 黒:4 白:3 灰:2 青:1 赤:1
入り口	950106180-016	 青:2 茶:2 白:2 緑:2 橙:1 黒:1 灰:1
入り口	950105130-003	 黒:3 青:2 緑:2 紫:1 茶:1 黄:1 白:1
小舟	950101156-007	 青:3 茶:3 橙:1 桃:1 黒:1 灰:1 緑:1
小舟	950101159-006	 茶:7 灰:2 青:1 緑:1
小舟	950101159-021	 茶:4 青:3 白:2 橙:1 緑:1
層	950104038-014	 茶:5 灰:3 黒:2 青:1
層	950105016-005	 青:4 赤:3 紫:1 茶:1 橙:1 灰:1
層	950105016-012	 茶:3 赤:2 黄:2 白:2 青:1 灰:1
年齢	950105206-005	 灰:4 茶:2 白:2 紫:1 青:1 赤:1
年齢	950105127-002	 青:5 白:3 橙:1 黒:1 桃:1
年齢	950104043-009	 青:3 灰:3 白:2 紫:1 赤:1 桃:1
幹部	950104202-019	 赤:2 茶:2 黒:2 緑:2 青:1 紫:1 白:1
幹部	950105222-008	 黒:3 茶:2 灰:2 白:2 青:1 黄:1
幹部	950107018-001	 黒:4 橙:2 紫:1 青:1 赤:1 灰:1 緑:1
復活	950101095-006	 緑:4 赤:3 青:2 橙:1 黄:1
復活	950101075-031	 赤:4 橙:3 黄:2 灰:1 白:1
復活	950105200-001	 青:5 白:3 紫:1 赤:1 黄:1
家庭	950104038-020	 橙:5 桃:3 青:1 白:1 緑:1
家庭	950104220-009	 橙:3 桃:3 白:2 緑:2 黄:1
家庭	950104062-015	 橙:5 白:3 灰:2 桃:1
難	950104227-003	 赤:2 橙:2 黄:2 黒:2 青:1 灰:1 緑:1
難	950105230-003	 灰:3 赤:2 白:2 青:1 茶:1 桃:1 黒:1
難	950101109-001	 灰:6 赤:2 茶:1 黄:1 黒:1
代わり	950106178-002	 茶:3 黄:3 灰:2 青:1 橙:1 緑:1
代わり	950106181-007	 黒:3 白:2 青:1 紫:1 茶:1 黄:1 灰:1 緑:1
代わり	950104069-015	 青:2 灰:2 白:2 緑:2 茶:1 赤:1 黄:1
マーク	950103056-005	 赤:4 青:2 白:2 茶:1 黒:1 緑:1
マーク	950106113-002	 赤:7 青:3 緑:1
マーク	950106112-004	 赤:3 紫:2 白:2 青:1 橙:1 黄:1 黒:1
遺体	950105169-002	 黒:6 灰:3 茶:1 白:1
遺体	950105230-013	 黒:6 灰:3 黄:2
遺体	950106128-007	 黒:5 灰:4 茶:2
小学校	950106082-009	 黄:3 白:3 橙:2 灰:2 青:1
小学校	950104016-006	 黄:5 灰:3 白:3
小学校	950101074-014	 白:3 茶:2 黄:2 青:1 橙:1 灰:1 緑:1
狂言	950104180-004	 紫:3 黄:2 白:2 橙:1 茶:1 桃:1 緑:1
狂言	950104180-001	 紫:3 赤:2 桃:1 緑:1 茶:1 橙:1 黄:1 黒:1
狂言	950104180-004	 紫:2 赤:2 黄:2 黒:2 橙:1 白:1 緑:1
入場	950105243-001	 青:2 橙:2 黄:2 白:2 赤:1 茶:1 緑:1
入場	950105243-003	 青:4 橙:2 紫:1 茶:1 黄:1 桃:1 緑:1
入場	950105243-007	 青:5 黄:2 橙:1 赤:1 白:1 緑:1
狙い	950105048-002	 灰:3 赤:2 黄:2 黒:2 紫:1 緑:1
狙い	950103055-005	 赤:4 紫:2 黒:2 白:2 青:1
狙い	950105066-003	 橙:4 赤:3 紫:1 黄:1 灰:1 黒:1
創設	950107030-001	 青:4 黄:2 茶:1 桃:1 黒:1 白:1 緑:1
創設	950101075-006	 青:2 茶:2 黒:2 白:2 赤:1 橙:1 黄:1
創設	950106171-005	 白:5 青:3 茶:1 黒:1 緑:1
南	950105239-003	 赤:4 橙:2 青:1 黒:1 桃:1 灰:1 白:1
南	950105151-001	 赤:7 青:2 橙:1 黒:1
南	950101157-015	 緑:4 橙:2 黄:2 青:1 黒:1 桃:1
操作	950105151-003	 青:5 黄:2 灰:2 白:1 緑:1
操作	950105151-004	 灰:3 緑:3 白:2 赤:1 桃:1 黒:1
操作	950101161-026	 青:2 黄:2 白:2 紫:1 赤:1 緑:1 茶:1 橙:1
水分	950104043-006	 青:7 黄:3 白:1
水分	950104043-009	 青:7 紫:2 茶:1 黄:1
水分	950104043-011	 青:9 黒:1 白:1
損失	950105001-003	 赤:4 灰:2 青:1 紫:1 橙:1 黒:1 緑:1
損失	950105033-027	 赤:5 灰:2 青:1 橙:1 茶:1 白:1
損失	950104161-002	 赤:3 紫:2 灰:2 青:1 橙:1 黄:1 黒:1
農薬	950101159-014	 灰:3 黒:3 緑:3 橙:1 黄:1
農薬	950103095-002	 赤:2 黒:2 白:2 緑:2 青:1 茶:1 橙:1
農薬	950101159-015	 赤:2 茶:2 灰:2 緑:2 青:1 黄:1 黒:1
自宅	950105181-004	 白:3 茶:2 黄:2 緑:2 青:1 赤:1
自宅	950106172-007	 白:3 橙:2 茶:2 黒:2 灰:1 緑:1
自宅	950101104-013	 白:7 黄:2 橙:1 緑:1
筋	950105001-001	 灰:3 赤:2 緑:2 青:1 橙:1 黄:1 黒:1
筋	950104147-003	 青:3 赤:3 茶:2 黄:2 緑:1
筋	950106173-006	 紫:3 黒:3 青:2 赤:1 灰:1 緑:1
