"ペソ"	 黄:4 白:3 茶:2 青:1 灰:1
民	 黄:2 白:2 紫:1 赤:1 緑:1 青:1 橙:1 茶:1 黒:1
ボイコット	 赤:4 紫:2 黒:2 黄:1 灰:1 白:1
分け	 黄:3 灰:3 白:2 青:1 赤:1 黒:1
キャスター	 白:7 灰:2 黄:1 緑:1
各国	 橙:2 茶:2 黒:2 白:2 青:1 黄:1 灰:1
速度	 青:5 黄:2 橙:1 桃:1 白:1 緑:1
待ち	 茶:3 赤:3 灰:2 黄:1 桃:1 白:1
沿い	 灰:5 緑:3 青:1 茶:1 白:1
ふるさと	 緑:8 紫:1 黄:1 黒:1
生活	 青:3 黄:2 白:2 紫:1 橙:1 灰:1 緑:1
温泉	 白:5 青:2 茶:1 黄:1 灰:1 緑:1
徹底	 黒:5 赤:3 茶:2 灰:1
刊行	 黒:2 灰:2 白:2 青:1 茶:1 赤:1 黄:1 緑:1
包括	 橙:2 黒:2 白:2 紫:1 赤:1 黄:1 灰:1 緑:1
打診	 青:4 灰:2 白:2 橙:1 黄:1 緑:1
システム	 青:5 灰:2 紫:1 橙:1 黒:1 白:1
顔	 橙:3 黄:3 白:2 赤:1 茶:1 黒:1
舵	 青:4 茶:3 灰:2 緑:2
制裁	 赤:5 黒:4 青:1 黄:1
信号	 赤:7 緑:3 黒:1
運転手	 青:3 茶:2 黄:2 白:2 黒:1 灰:1
新聞	 灰:11
マネー	 黄:7 赤:1 橙:1 茶:1 灰:1
中執	 青:3 赤:3 茶:2 紫:1 黄:1 灰:1
湯船	 青:3 白:3 紫:1 茶:1 橙:1 灰:1 黒:1
熱気	 赤:8 橙:1 桃:1 白:1
宣言	 赤:3 橙:2 黒:2 紫:1 青:1 茶:1 白:1
ラッシュ	 赤:3 灰:3 紫:1 橙:1 茶:1 黄:1 黒:1
デリバティブ	 茶:2 黄:2 赤:1 桃:1 緑:1 青:1 橙:1 灰:1 白:1
定例	 赤:4 緑:3 紫:1 橙:1 灰:1 白:1
出資	 青:2 橙:2 赤:2 黄:2 灰:1 黒:1 緑:1
説明	 青:4 黒:2 白:2 赤:1 黄:1 緑:1
遊女	 桃:7 赤:2 紫:1 黒:1
ＦＢ	 青:6 黄:2 赤:1 橙:1 黒:1
府警	 青:3 白:3 黒:2 紫:1 赤:1 灰:1
理由	 青:4 黄:3 橙:1 茶:1 灰:1 緑:1
得意	 青:4 赤:2 紫:1 橙:1 黒:1 白:1 緑:1
帰り	 黒:3 茶:2 黄:2 紫:1 赤:1 桃:1 灰:1
読者	 桃:2 白:2 緑:2 紫:1 茶:1 橙:1 黄:1 黒:1
輸送	 青:2 紫:2 茶:2 橙:1 黄:1 黒:1 灰:1 白:1
先進	 白:4 青:3 緑:2 茶:1 黄:1
育英	 黄:3 緑:3 橙:2 青:1 灰:1 桃:1
ドナー	 赤:3 茶:2 桃:2 白:2 橙:1 緑:1
収入	 白:4 黄:3 青:2 茶:1 緑:1
室料	 白:3 黄:2 灰:2 緑:2 紫:1 青:1
漁業	 青:8 茶:1 灰:1 黒:1
賞	 黄:5 紫:2 赤:2 黒:1 桃:1
復路	 緑:2 灰:2 白:2 赤:1 桃:1 青:1 茶:1 黒:1
通過	 青:3 緑:3 白:2 茶:1 灰:1 黒:1
願い	 白:5 青:2 橙:2 紫:1 緑:1
地点	 茶:4 黒:3 白:2 赤:1 黄:1
移転	 白:3 茶:2 赤:2 黒:2 青:1 橙:1
全員	 青:3 黒:2 白:2 紫:1 茶:1 橙:1 緑:1
豊か	 緑:4 青:1 赤:1 橙:1 黄:1 桃:1 黒:1 白:1
減益	 赤:5 青:1 橙:1 灰:1 黒:1 白:1 緑:1
ＤＦ	 緑:3 茶:2 黒:2 青:1 赤:1 黄:1 白:1
形成	 茶:2 黄:2 黒:2 緑:2 橙:1 灰:1 白:1
けが	 赤:7 青:1 茶:1 灰:1 黒:1
治療	 白:4 青:3 橙:1 黄:1 灰:1 緑:1
検証	 灰:3 青:2 黒:2 白:2 橙:1 赤:1
雨	 青:5 灰:4 紫:1 桃:1
保安	 黄:2 黒:2 白:2 赤:1 緑:1 青:1 橙:1 灰:1
出馬	 白:5 橙:3 青:1 赤:1 黄:1
交通	 青:4 灰:3 緑:2 黄:1 白:1
男の子	 青:9 黒:1 白:1
方法	 白:4 青:3 赤:1 灰:1 桃:1 緑:1
山	 緑:10 灰:1
少数	 紫:2 白:2 緑:2 青:1 橙:1 茶:1 赤:1 黄:1
海岸	 青:7 白:2 黒:1 灰:1
住民	 黒:3 白:2 緑:2 青:1 茶:1 赤:1 桃:1
急激	 赤:7 黄:2 紫:1 橙:1
私鉄	 緑:4 赤:3 青:2 茶:1 黒:1
重圧	 黒:7 灰:3 赤:1
作戦	 青:3 赤:3 緑:2 紫:1 黄:1 黒:1
全体	 白:4 黒:3 橙:2 茶:1 緑:1
リード	 青:3 赤:2 白:2 橙:1 黄:1 桃:1 緑:1
屋	 茶:5 黒:2 紫:1 橙:1 灰:1 白:1
内蔵	 赤:3 桃:3 橙:2 茶:2 灰:1
テニス	 黄:5 白:3 緑:3
優先	 青:2 赤:2 灰:2 白:2 橙:1 黄:1 黒:1
初演	 白:4 灰:2 緑:2 赤:1 黄:1 桃:1
パス	 青:2 灰:2 白:2 緑:2 橙:1 黄:1 黒:1
おはぎ	 黒:5 茶:3 紫:1 桃:1 緑:1
中学生	 青:3 白:2 茶:1 橙:1 黄:1 黒:1 桃:1 緑:1
願望	 青:2 黄:2 桃:2 緑:2 橙:1 赤:1 灰:1
番組	 桃:2 黄:2 黒:2 赤:1 緑:1 橙:1 茶:1 灰:1
ランキング	 黄:4 赤:3 黒:2 橙:1 桃:1
会	 黒:4 青:2 灰:2 緑:2 白:1
安保	 赤:6 青:1 茶:1 灰:1 黒:1 緑:1
業界	 黒:3 青:2 茶:2 橙:1 灰:1 白:1 緑:1
会場	 黒:3 桃:2 白:2 青:1 赤:1 茶:1 黄:1
先頭	 白:4 緑:3 青:2 黒:1 灰:1
機材	 灰:5 黒:3 茶:1 黄:1 桃:1
子供	 桃:5 黄:3 赤:2 白:1
自転車	 青:3 灰:3 黒:2 赤:1 白:1 緑:1
ロープウエー	 青:4 緑:3 灰:2 茶:1 黒:1
案内	 青:2 赤:2 黄:2 緑:2 橙:1 桃:1 白:1
世界中	 青:5 黄:2 緑:2 灰:1 白:1
メーン	 青:2 赤:2 黄:2 白:2 黒:1 灰:1 緑:1
米	 白:11
下院	 灰:3 青:2 黒:2 黄:1 桃:1 白:1 緑:1
州	 緑:3 赤:2 灰:2 青:1 紫:1 橙:1 茶:1
地元	 赤:3 緑:3 茶:2 白:2 青:1
制	 青:4 黒:4 紫:1 赤:1 白:1
息子	 青:5 灰:2 橙:1 赤:1 黒:1 白:1
両方	 緑:3 紫:2 赤:1 青:1 茶:1 黄:1 灰:1 白:1
軍港	 灰:4 青:2 紫:2 黒:2 緑:1
若者	 青:6 緑:3 橙:1 黒:1
助成	 青:3 橙:3 黄:2 灰:2 赤:1
葬儀	 黒:5 灰:2 白:2 紫:1 赤:1
イメージ	 白:3 緑:3 青:2 紫:1 赤:1 黄:1
事故	 黒:4 灰:3 赤:2 青:1 黄:1
実験	 青:2 灰:2 白:2 緑:2 赤:1 橙:1 黄:1
赴任	 青:3 茶:2 黒:2 紫:1 橙:1 黄:1 緑:1
いかが	 白:3 赤:2 茶:2 灰:2 橙:1 黄:1
げいこ	 赤:4 桃:3 白:2 茶:1 緑:1
スタイル	 白:6 緑:2 紫:1 青:1 桃:1
北	 白:7 青:1 茶:1 黒:1 灰:1
通勤	 青:3 緑:3 黒:2 茶:1 灰:1 白:1
農業	 緑:7 茶:3 橙:1
劇	 赤:3 橙:2 紫:1 青:1 茶:1 黄:1 黒:1 白:1
天候	 青:8 橙:1 黄:1 灰:1
メニュー	 白:8 橙:1 黒:1 灰:1
症状	 茶:2 赤:2 灰:2 青:1 紫:1 黄:1 桃:1 白:1
けん制	 黄:4 青:3 灰:2 赤:1 黒:1
代理	 青:3 黄:2 灰:2 赤:1 茶:1 黒:1 白:1
掲載	 白:4 黒:2 青:1 赤:1 茶:1 橙:1 黄:1
執筆	 黒:7 白:2 橙:1 茶:1
行	 黒:4 青:3 白:3 茶:1
説	 紫:3 青:2 白:2 黄:1 灰:1 黒:1 緑:1
沖	 青:9 灰:1 白:1
解明	 白:4 青:2 黄:2 紫:1 橙:1 緑:1
路線	 緑:3 灰:2 紫:1 青:1 茶:1 黄:1 黒:1 白:1
"予防"	 黄:4 青:3 茶:1 赤:1 桃:1 白:1
司会	 黒:3 赤:2 白:2 青:1 茶:1 黄:1 灰:1
景気	 灰:3 青:2 橙:2 赤:1 黄:1 白:1 緑:1
自衛	 青:4 黄:2 灰:2 白:2 緑:1
切手	 白:4 黄:2 緑:2 茶:1 赤:1 灰:1
レベル	 黄:4 青:3 白:2 橙:1 赤:1
勝因	 赤:4 青:3 黄:3 白:1
感	 青:3 赤:2 桃:2 黄:1 灰:1 黒:1 白:1
受精	 白:5 橙:2 赤:1 黄:1 桃:1 緑:1
南北	 黄:2 黒:2 白:2 緑:2 茶:1 赤:1 灰:1
碁	 黒:8 白:2 橙:1
措置	 灰:4 茶:2 黒:2 白:2 紫:1
こと	 白:4 黒:3 灰:2 緑:2
学芸	 白:4 青:2 緑:2 紫:1 黄:1 灰:1
医薬	 白:5 黄:2 灰:2 青:1 橙:1
ユニーク	 黄:5 紫:2 桃:2 黒:1 灰:1
側面	 黄:3 灰:3 白:3 青:1 緑:1
賃金	 黄:5 青:1 茶:1 赤:1 黒:1 灰:1 緑:1
男	 青:7 黒:2 紫:1 茶:1
気象	 青:6 紫:1 茶:1 赤:1 黄:1 緑:1
上院	 白:6 紫:1 赤:1 茶:1 灰:1 黒:1
行事	 青:3 橙:2 黄:2 緑:2 灰:1 白:1
書記	 黒:3 青:2 緑:2 茶:1 黄:1 灰:1 白:1
死去	 灰:5 黒:4 白:2
逮捕	 黒:6 灰:4 茶:1
採択	 緑:4 白:3 青:2 赤:1 橙:1
総	 青:2 桃:2 白:2 緑:2 橙:1 赤:1 灰:1
突出	 赤:4 橙:2 黄:2 紫:1 青:1 白:1
間違い	 赤:4 黒:3 灰:2 茶:1 黄:1
あなた	 白:4 青:3 黄:2 紫:1 緑:1
必死	 赤:6 紫:2 黄:2 白:1
重量	 黒:3 茶:2 灰:2 青:1 赤:1 橙:1 緑:1
皇居	 紫:3 緑:3 青:1 橙:1 黄:1 灰:1 白:1
ひと言	 白:5 青:3 茶:1 黄:1 緑:1
融資	 黄:5 黒:2 灰:2 赤:1 緑:1
つながり	 橙:4 赤:2 黄:2 白:2 緑:1
見物	 黄:3 白:2 緑:2 橙:1 赤:1 黒:1 桃:1
条項	 黒:4 灰:3 青:2 橙:1 緑:1
格	 黒:3 赤:2 黄:2 灰:2 青:1 紫:1
同情	 青:3 白:3 桃:2 茶:1 黄:1 灰:1
刷新	 白:6 黒:3 青:1 橙:1
戦犯	 黒:4 赤:3 灰:2 橙:1 黄:1
貴重	 黄:4 紫:3 赤:2 橙:1 桃:1
放棄	 黒:5 灰:4 茶:2
議論	 灰:3 茶:2 黒:2 白:2 青:1 赤:1
新た	 白:5 緑:3 青:2 桃:1
試合	 白:3 青:2 緑:2 紫:1 茶:1 赤:1 黒:1
上場	 白:3 青:2 赤:2 緑:2 茶:1 桃:1
衛生	 白:7 青:3 赤:1
意味	 赤:2 黄:2 黒:2 灰:2 青:1 白:1 緑:1
子会社	 灰:3 青:2 黒:2 茶:1 黄:1 白:1 緑:1
都市	 灰:6 青:2 橙:1 黒:1 白:1
都道府県	 緑:4 茶:2 白:2 青:1 黒:1 灰:1
浄水	 青:5 白:4 緑:2
制圧	 黒:5 赤:3 青:1 灰:1 白:1
選定	 青:4 赤:1 緑:1 茶:1 橙:1 黄:1 黒:1 白:1
連盟	 紫:2 橙:2 黄:2 黒:2 青:1 灰:1 緑:1
びっくり	 赤:4 黄:4 紫:1 橙:1 白:1
本人	 白:4 黒:2 灰:2 青:1 橙:1 桃:1
リズム	 黄:4 青:2 白:2 赤:1 桃:1 黒:1
マスコミ	 黒:3 黄:2 灰:2 青:1 赤:1 茶:1 白:1
温度	 赤:2 橙:2 緑:2 紫:1 青:1 黄:1 桃:1 白:1
日記	 白:5 紫:1 茶:1 赤:1 黄:1 桃:1 黒:1
警戒	 赤:4 青:2 紫:2 茶:1 黄:1 黒:1
バッグ	 黒:7 茶:4
専属	 緑:4 青:3 黒:2 赤:1 白:1
興味	 青:2 紫:2 橙:2 桃:2 黄:1 黒:1 緑:1
株式	 緑:4 青:2 赤:1 橙:1 灰:1 黒:1 白:1
罰則	 黒:5 赤:3 灰:2 黄:1
半	 黄:4 青:2 茶:2 灰:1 桃:1 緑:1
交際	 桃:9 青:1 赤:1
質問	 青:2 赤:2 黄:2 灰:1 桃:1 黒:1 白:1 緑:1
音楽	 青:2 橙:2 白:2 紫:1 赤:1 桃:1 緑:1 黒:1
増益	 黒:4 黄:3 青:1 橙:1 赤:1 緑:1
空	 青:8 黒:2 紫:1
選択	 白:3 青:2 黄:2 紫:1 橙:1 黒:1 桃:1
接触	 赤:5 黒:2 紫:1 橙:1 桃:1 緑:1
議員	 黒:4 青:2 灰:2 黄:1 白:1 緑:1
体制	 黒:3 灰:3 青:2 白:2 黄:1
スプリント	 青:6 白:2 緑:2 黒:1
世代	 白:4 黒:2 紫:1 青:1 赤:1 黄:1 緑:1
電柱	 灰:8 黒:2 黄:1
全力	 赤:8 白:2 青:1
不満	 赤:3 黄:2 灰:2 紫:1 茶:1 黒:1 緑:1
個人	 白:7 青:2 紫:1 黄:1
手前	 白:4 橙:2 茶:2 青:1 紫:1 黄:1
気温	 赤:5 橙:2 青:1 黄:1 黒:1 白:1
扉	 茶:6 黄:2 青:1 灰:1 黒:1
棋院	 白:4 茶:2 黒:2 紫:1 灰:1 緑:1
結果	 黒:3 赤:2 緑:2 青:1 茶:1 黄:1 白:1
準備	 白:5 赤:2 橙:1 黄:1 黒:1 緑:1
統一	 緑:4 白:2 青:1 赤:1 橙:1 黄:1 灰:1
料理	 橙:3 白:2 紫:1 赤:1 茶:1 黄:1 黒:1 緑:1
姫	 桃:10 黄:1
通知	 白:5 黄:2 青:1 赤:1 黒:1 緑:1
在住	 黒:3 白:2 緑:2 紫:1 橙:1 茶:1 赤:1
スポーツ	 青:4 赤:4 緑:2 橙:1
うわさ	 灰:6 紫:3 青:1 赤:1
サミット	 緑:4 黄:2 青:1 紫:1 赤:1 茶:1 黒:1
